,n_logprob,r_logprob,i_logprob,n_logprob_norm,r_logprob_norm,i_logprob_norm,n_perp,r_perp,i_perp,n_penlp,r_penlp,i_penlp,model,batch,seed
fr28,-459.6272277832031,-406.3318786621094,-412.2188720703125,-9.575567245483398,-9.029597282409668,-9.160419464111328,14408.4091796875,8346.4970703125,9513.046875,-80.44629597984971,-74.5119437890514,-75.59148331069281,Qwen2.5-VL-7B-Instruct,batch4,187
fr29,-526.2509765625,-449.48834228515625,-499.0569152832031,-11.960249900817871,-10.963129997253418,-12.172119140625,156412.171875,57706.78125,193323.296875,-98.07471416023161,-88.11161621993699,-97.82836895788242,Qwen2.5-VL-7B-Instruct,batch4,187
fr30,-433.7244567871094,-396.5635070800781,-409.11016845703125,-10.086615562438965,-9.914088249206543,-10.227754592895508,24019.361328125,20213.142578125,27660.33203125,-82.17541805661811,-79.11589327865927,-81.61899884631822,Qwen2.5-VL-7B-Instruct,batch4,187
or51,-432.2327575683594,-352.11529541015625,-349.49652099609375,-8.155335426330566,-7.042305946350098,-6.989930152893066,3481.906982421875,1144.0225830078125,1085.6456298828125,-70.38762037544018,-59.82955041159072,-59.384582249556665,Qwen2.5-VL-7B-Instruct,batch4,187
or52,-397.15704345703125,-302.17962646484375,-382.39801025390625,-7.637635707855225,-6.16693115234375,-7.804040908813477,2074.83251953125,476.7208557128906,2450.484130859375,-65.58180790974527,-52.10401287298493,-65.93585107628496,Qwen2.5-VL-7B-Instruct,batch4,187
or53,-414.5638427734375,-412.1598205566406,-408.6818542480469,-9.212530136108398,-9.813329696655273,-9.730520248413086,10021.921875,18275.73828125,16823.30078125,-76.02149713533669,-79.41606534587496,-78.74592142145991,Qwen2.5-VL-7B-Instruct,batch4,187
or54,-412.0985107421875,-362.63458251953125,-406.4925537109375,-10.051182746887207,-9.543015480041504,-10.697172164916992,23183.189453125,13946.94140625,44230.6015625,-80.78221926451577,-75.02663248808669,-84.10054889007107,Qwen2.5-VL-7B-Instruct,batch4,187
or55,-402.2995300292969,-341.6529235839844,-367.9688415527344,-9.578560829162598,-8.760331153869629,-9.435098648071289,14451.60546875,6376.22265625,12520.2001953125,-77.51615798520288,-69.39752795869359,-74.74289317271638,Qwen2.5-VL-7B-Instruct,batch4,187
or56,-371.5101318359375,-285.243896484375,-349.8741149902344,-8.845479965209961,-7.31394624710083,-8.971131324768066,6942.935546875,1501.0892333984375,7872.50341796875,-71.58357373770959,-57.939563559610804,-71.06744008613587,Qwen2.5-VL-7B-Instruct,batch4,187
or57,-418.016845703125,-357.660400390625,-478.3039245605469,-8.530956268310547,-7.77522611618042,-10.39791202545166,5069.29150390625,2380.881591796875,32791.0859375,-72.07751020293937,-64.55586694773082,-86.33140398205936,Qwen2.5-VL-7B-Instruct,batch4,187
or58,-397.68328857421875,-331.13958740234375,-366.7039489746094,-9.942082405090332,-8.949718475341797,-9.910918235778809,20786.986328125,7705.72216796875,20149.16796875,-79.33929384780937,-69.81241654712463,-77.31026373535236,Qwen2.5-VL-7B-Instruct,batch4,187
or59,-374.28973388671875,-339.791748046875,-292.968505859375,-7.797702789306641,-7.550928115844727,-6.510411262512207,2435.001953125,1902.5076904296875,672.1027221679688,-65.51009360279357,-62.31001051115223,-53.723702192485035,Qwen2.5-VL-7B-Instruct,batch4,187
or60,-459.94378662109375,-283.5278625488281,-436.54388427734375,-9.386608123779297,-6.163649082183838,-9.490084648132324,11927.5732421875,475.1588134765625,13227.9150390625,-79.30685883531277,-51.1753242760068,-78.79393100123728,Qwen2.5-VL-7B-Instruct,batch4,187
cs61,-457.7731628417969,-413.12237548828125,-477.68756103515625,-9.155463218688965,-8.789837837219238,-10.163564682006836,9466.013671875,6567.16748046875,25940.6015625,-77.78237094589626,-73.41706914731469,-84.89111890364067,Qwen2.5-VL-7B-Instruct,batch4,187
cs62,-529.229248046875,-519.8109130859375,-533.1002197265625,-11.504983901977539,-12.08862590789795,-12.397679328918457,99208.984375,177837.5625,242238.8125,-95.52316354969116,-98.4857515521565,-101.0036043312355,Qwen2.5-VL-7B-Instruct,batch4,187
cs63,-450.91082763671875,-384.3752136230469,-448.4041442871094,-10.020240783691406,-9.151790618896484,-10.676289558410645,22476.83984375,9431.3134765625,43316.53125,-82.68670022486937,-74.0624523787796,-86.3997193515191,Qwen2.5-VL-7B-Instruct,batch4,187
cs64,-636.1363525390625,-653.7163696289062,-709.2817993164062,-11.780303001403809,-12.817968368530273,-13.907486915588379,130653.359375,368784.75,1096339.0,-102.18557790315481,-109.48634021718784,-118.79260180359014,Qwen2.5-VL-7B-Instruct,batch4,187
cs65,-433.0244140625,-375.52960205078125,-463.26812744140625,-10.825610160827637,-10.149449348449707,-12.520760536193848,50292.4453125,25577.013671875,273966.34375,-86.38997970911319,-79.17092972726077,-97.66838130002742,Qwen2.5-VL-7B-Instruct,batch4,187
cs66,-547.530517578125,-526.9078369140625,-533.1920166015625,-10.735893249511719,-10.97724723815918,-11.10816764831543,45976.84765625,58527.22265625,66713.8359375,-91.70202141470251,-92.22209051219332,-93.3219796148677,Qwen2.5-VL-7B-Instruct,batch4,187
cs67,-436.9129333496094,-397.6129455566406,-400.719482421875,-10.402688980102539,-10.19520378112793,-10.274858474731445,32948.10546875,26774.4609375,28994.412109375,-84.18556184950145,-80.76428914041634,-81.39529787494811,Qwen2.5-VL-7B-Instruct,batch4,187
cs68,-506.59515380859375,-405.99365234375,-457.6739196777344,-11.257670402526855,-9.666515350341797,-10.896998405456543,77471.890625,15780.2646484375,54013.99609375,-92.89792804019969,-78.22795143155108,-88.18584466370802,Qwen2.5-VL-7B-Instruct,batch4,187
cs69,-503.6443786621094,-545.613037109375,-558.281005859375,-11.446463584899902,-13.307634353637695,-13.616609573364258,93569.8671875,601772.25,819631.0,-93.86163765118918,-106.9546015052749,-109.43785879090666,Qwen2.5-VL-7B-Instruct,batch4,187
cs70,-501.4459533691406,-446.3763732910156,-500.58709716796875,-13.19594669342041,-12.753610610961914,-14.302488327026367,538179.0625,345798.1875,1627390.375,-103.74576245507001,-97.85301389492443,-109.73689268912533,Qwen2.5-VL-7B-Instruct,batch4,187
cs71,-493.3182067871094,-458.3271789550781,-507.57574462890625,-10.962627410888672,-10.912551879882812,-12.085137367248535,57677.7890625,54860.66796875,177218.265625,-90.46324057877678,-88.31171642235559,-97.80106282313088,Qwen2.5-VL-7B-Instruct,batch4,187
cs72,-559.54833984375,-479.07025146484375,-523.0162353515625,-12.434408187866211,-11.406435012817383,-12.452767372131348,251301.375,89898.359375,255957.671875,-102.6083274169215,-92.3085475537477,-100.77617820081805,Qwen2.5-VL-7B-Instruct,batch4,187
cs73,-496.60406494140625,-434.23248291015625,-504.6343994140625,-11.035646438598633,-10.338869094848633,-12.015105247497559,62046.9375,30911.052734375,165231.90625,-91.06579157452417,-83.66908543273551,-97.23431649770951,Qwen2.5-VL-7B-Instruct,batch4,187
cs74,-488.4305114746094,-397.18914794921875,-447.17608642578125,-9.215670585632324,-7.943782806396484,-8.943521499633789,10053.4443359375,2818.000244140625,7658.11767578125,-79.53923162804159,-67.48825870368346,-75.98177231836729,Qwen2.5-VL-7B-Instruct,batch4,187
cs75,-451.9072265625,-379.95794677734375,-518.9070434570312,-10.27061939239502,-9.267266273498535,-12.656269073486328,28871.763671875,10585.7744140625,313724.0625,-84.21964812600491,-74.48181773960582,-101.71951965308624,Qwen2.5-VL-7B-Instruct,batch4,187
