,n_logprob,r_logprob,i_logprob,n_logprob_norm,r_logprob_norm,i_logprob_norm,n_perp,r_perp,i_perp,n_penlp,r_penlp,i_penlp,model,batch,seed
fr25,-152.08462524414062,-131.9705810546875,-135.1953125,-5.244297504425049,-5.278822898864746,-5.407812595367432,189.482666015625,196.1388702392578,223.14295959472656,-37.96847714475113,-36.41674502428476,-37.30659654935363,llava-1.5-7b-hf,batch4,227
fr26,-145.7721710205078,-117.267578125,-123.13078308105469,-4.702327728271484,-4.343243598937988,-4.560399532318115,110.2033920288086,76.95675659179688,95.62167358398438,-34.7659116026557,-30.731161404905556,-32.26767388973316,llava-1.5-7b-hf,batch4,227
fr27,-221.9511260986328,-193.05369567871094,-198.38421630859375,-5.998679161071777,-5.850111961364746,-6.011642932891846,402.89630126953125,347.27325439453125,408.1533508300781,-46.79278786886435,-44.09326341537177,-45.31074878620695,llava-1.5-7b-hf,batch4,227
fr28,-204.92919921875,-183.1803436279297,-185.15618896484375,-4.2693586349487305,-4.163189888000488,-4.208095550537109,71.47577667236328,64.27622985839844,67.22838592529297,-35.867751122527416,-34.13838765380145,-34.50661588571554,llava-1.5-7b-hf,batch4,227
fr29,-227.57965087890625,-203.542236328125,-213.96463012695312,-5.550723075866699,-5.501141548156738,-5.782827854156494,257.42364501953125,244.97142028808594,324.676025390625,-44.61163721347004,-42.91173851771179,-45.10903695312322,llava-1.5-7b-hf,batch4,227
fr30,-185.80926513671875,-154.65158081054688,-156.831787109375,-4.8897175788879395,-4.5485758781433105,-4.612699508666992,132.91603088378906,94.49773406982422,100.75577545166016,-38.442675134391585,-34.59582394045733,-35.08353982976681,llava-1.5-7b-hf,batch4,227
or51,-155.49203491210938,-151.7828826904297,-161.50527954101562,-3.3802616596221924,-3.449611186981201,-3.67057466506958,29.37845802307129,31.48814582824707,39.274471282958984,-28.065514399287586,-28.287002774828903,-30.098916357017394,llava-1.5-7b-hf,batch4,227
or52,-143.61911010742188,-125.1485366821289,-139.38336181640625,-3.339979410171509,-3.208936929702759,-3.573932409286499,28.21854591369629,24.752758026123047,35.65653610229492,-27.210733057162532,-25.42053198983589,-28.311950757397796,llava-1.5-7b-hf,batch4,227
or53,-187.06637573242188,-143.64862060546875,-151.36849975585938,-4.67665958404541,-3.990239381790161,-4.204680442810059,107.41067504882812,54.06782913208008,66.99918365478516,-37.320437090756606,-30.87417595669208,-32.53339764812881,llava-1.5-7b-hf,batch4,227
or54,-168.5767059326172,-137.4923858642578,-145.48916625976562,-4.958138465881348,-4.583079814910889,-4.849638938903809,142.32859802246094,97.815185546875,127.69428253173828,-37.71089831956856,-33.53862186423113,-35.4892825654064,llava-1.5-7b-hf,batch4,227
or55,-143.60301208496094,-127.05028533935547,-129.40286254882812,-4.102943420410156,-4.098396301269531,-4.174285888671875,60.51815414428711,60.243595123291016,64.993408203125,-31.480132860305922,-30.300838344369666,-30.861915885647708,llava-1.5-7b-hf,batch4,227
or56,-135.4556884765625,-116.49185943603516,-128.51858520507812,-4.232990264892578,-4.160423755645752,-4.589949607849121,68.92302703857422,64.09867858886719,98.48946380615234,-31.605078186628756,-29.785536420986215,-32.860622355344915,llava-1.5-7b-hf,batch4,227
or57,-183.27114868164062,-151.33734130859375,-164.2802734375,-4.262119770050049,-3.8804447650909424,-4.212314605712891,70.96024322509766,48.44575881958008,67.51262664794922,-34.72338952751912,-30.740077574883692,-33.36908330637555,llava-1.5-7b-hf,batch4,227
or58,-157.89259338378906,-143.70556640625,-149.41641235351562,-4.934143543243408,-5.1323418617248535,-5.336300849914551,138.95408630371094,169.41339111328125,207.74282836914062,-36.84014909309384,-36.74374675461439,-38.20393985978431,llava-1.5-7b-hf,batch4,227
or59,-154.21649169921875,-140.87625122070312,-146.42922973632812,-3.7613778114318848,-3.8074662685394287,-3.9575469493865967,43.00764083862305,45.03618621826172,52.32880401611328,-30.23051557311856,-29.70019866536649,-30.870903902547994,llava-1.5-7b-hf,batch4,227
or60,-176.74618530273438,-134.5093994140625,-137.10560607910156,-4.208242416381836,-3.5397210121154785,-3.6080422401428223,67.2382583618164,34.45730209350586,36.89375305175781,-34.0559314653213,-27.829081291463957,-28.366218819737387,llava-1.5-7b-hf,batch4,227
cs61,-174.69000244140625,-178.86178588867188,-177.60031127929688,-3.9702274799346924,-4.2586140632629395,-4.228579044342041,52.996585845947266,70.7119140625,68.61965942382812,-32.556086010524155,-34.46357108956142,-34.22050676108081,llava-1.5-7b-hf,batch4,227
cs62,-219.70811462402344,-195.90728759765625,-193.67059326171875,-5.633541584014893,-5.59735107421875,-5.533445358276367,279.6507568359375,269.71099853515625,253.01414489746094,-44.627746390773936,-42.946086940207366,-42.45576689858074,llava-1.5-7b-hf,batch4,227
cs63,-193.05438232421875,-189.45578002929688,-197.42787170410156,-4.950112342834473,-5.120426654815674,-5.335888385772705,141.19082641601562,167.40676879882812,207.6571502685547,-39.21376335478642,-39.94196506802821,-41.62267920166365,llava-1.5-7b-hf,batch4,227
cs64,-243.0617218017578,-228.82138061523438,-231.85440063476562,-5.2839508056640625,-5.200486183166504,-5.269418239593506,197.14723205566406,181.3603973388672,194.30288696289062,-43.87139352185307,-42.644275254705214,-43.20952374773572,llava-1.5-7b-hf,batch4,227
cs65,-186.35301208496094,-165.62643432617188,-160.81460571289062,-5.480970859527588,-5.520881652832031,-5.36048698425293,240.07968139648438,249.855224609375,212.8285675048828,-41.687488502060965,-40.40138162320175,-39.227628623558154,llava-1.5-7b-hf,batch4,227
cs66,-232.01510620117188,-220.46351623535156,-218.3948211669922,-5.155891418457031,-5.3771586418151855,-5.32670259475708,173.45034790039062,216.40650939941406,205.75839233398438,-42.54624719181457,-43.216686408973956,-42.81116740260177,llava-1.5-7b-hf,batch4,227
cs67,-173.63607788085938,-158.11318969726562,-157.66632080078125,-5.106943607330322,-5.270440101623535,-5.255544185638428,165.16477966308594,194.50155639648438,191.625732421875,-38.84268850401612,-38.56867016795704,-38.459665099437295,llava-1.5-7b-hf,batch4,227
cs68,-179.69970703125,-151.440185546875,-159.31884765625,-4.728939533233643,-4.454123020172119,-4.685848712921143,113.17548370361328,85.980712890625,108.40223693847656,-37.17864905210549,-33.87742931065194,-35.63989954078942,llava-1.5-7b-hf,batch4,227
cs69,-231.74569702148438,-220.043701171875,-222.64932250976562,-4.930759429931641,-5.117295265197754,-5.177891254425049,138.48464965820312,166.8833770751953,177.3085174560547,-41.184140274923415,-41.6904854028093,-42.184158331296025,llava-1.5-7b-hf,batch4,227
cs70,-215.14256286621094,-181.97608947753906,-190.89207458496094,-6.723205089569092,-6.499146461486816,-6.817574501037598,831.478271484375,664.5740966796875,913.7659912109375,-50.19794736663867,-46.52904904362102,-48.80875683120172,llava-1.5-7b-hf,batch4,227
cs71,-217.80715942382812,-187.5448760986328,-200.58688354492188,-5.584798812866211,-5.358425140380859,-5.731053829193115,266.3466796875,212.3902130126953,308.2939758300781,-44.241618883741644,-41.11290934038056,-43.97193103646709,llava-1.5-7b-hf,batch4,227
cs72,-238.19793701171875,-215.8280029296875,-222.708251953125,-5.671379566192627,-5.679684162139893,-5.860743522644043,290.4349060058594,292.8569030761719,350.9849853515625,-45.89662064930866,-44.65334812785326,-46.076824927339594,llava-1.5-7b-hf,batch4,227
cs73,-179.33094787597656,-154.903076171875,-162.7256317138672,-4.483273983001709,-4.302863121032715,-4.520156383514404,88.5240249633789,73.9111099243164,91.84996032714844,-35.7771904888152,-33.29307869303184,-34.97436846258545,llava-1.5-7b-hf,batch4,227
cs74,-167.49893188476562,-169.9545135498047,-174.56829833984375,-3.8067939281463623,-4.046535968780518,-4.156388282775879,45.005916595458984,57.198974609375,63.84053039550781,-31.215922816993572,-32.74729384263902,-33.636290334055126,llava-1.5-7b-hf,batch4,227
cs75,-181.8109130859375,-162.98065185546875,-171.25933837890625,-4.913808345794678,-4.938807964324951,-5.1896772384643555,136.15696716308594,139.60374450683594,179.41064453125,-38.3302380024609,-37.224611466812036,-39.11545486314217,llava-1.5-7b-hf,batch4,227
